"datetimeAK","Site","inst_rainfall_mm","year","Day_window","Week_window","Month_window"
2015-05-17 14:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 14:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 14:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 14:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 14:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 15:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 15:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 15:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 15:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 15:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 15:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 15:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 15:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 15:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 15:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 15:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 15:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 16:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 16:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 16:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 16:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 16:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 16:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 16:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 16:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 16:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 16:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 16:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 16:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 17:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 17:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 17:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 17:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 17:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 17:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 17:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 17:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 17:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 17:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 17:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 17:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 18:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 18:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 18:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 18:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 18:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 18:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 18:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 18:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 18:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 18:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 18:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 18:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 19:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 19:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 19:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 19:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 19:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 19:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 19:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 19:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 19:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 19:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 19:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 19:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 20:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 20:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 20:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 20:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 20:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 20:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 20:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 20:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 20:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 20:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 20:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 20:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 21:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 21:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 21:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 21:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 21:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 21:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 21:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 21:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 21:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 21:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 21:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 21:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 22:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 22:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 22:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 22:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 22:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 22:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 22:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 22:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 22:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 22:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 22:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 22:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 23:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 23:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 23:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 23:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 23:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 23:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 23:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 23:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 23:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-17 23:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-17 23:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-17 23:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18,"FRCH",0,"2015",0,NA,NA
2015-05-18,"Eielson",0,"2015",0,0,5.588
2015-05-18 00:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 00:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 00:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 00:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 00:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 00:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 00:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 00:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 00:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 00:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 01:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 01:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 01:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 01:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 01:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 01:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 01:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 01:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 01:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 01:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 01:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 01:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 02:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 02:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 02:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 02:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 02:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 02:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 02:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 02:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 02:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 02:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 02:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 02:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 03:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 03:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 03:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 03:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 03:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 03:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 03:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 03:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 03:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 03:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 03:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 03:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 04:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 04:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 04:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 04:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 04:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 04:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 04:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 04:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 04:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 04:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 04:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 04:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 05:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 05:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 05:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 05:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 05:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 05:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 05:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 05:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 05:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 05:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 05:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 05:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 06:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 06:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 06:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 06:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 06:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 06:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 06:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 06:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 06:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 06:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 06:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 06:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 07:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 07:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 07:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 07:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 07:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 07:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 07:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 07:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 07:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 07:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 07:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 07:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 08:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 08:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 08:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 08:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 08:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 08:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 08:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 08:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 08:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 08:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 08:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 08:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 09:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 09:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 09:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 09:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 09:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 09:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 09:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 09:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 09:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 09:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 09:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 09:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 10:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 10:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 10:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 10:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 10:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 10:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 10:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 10:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 10:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 10:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 10:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 10:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 11:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 11:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 11:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 11:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 11:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 11:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 11:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 11:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 11:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 11:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 11:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 11:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 12:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 12:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 12:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 12:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 12:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 12:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 12:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 12:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 12:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 12:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 12:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 12:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 13:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 13:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 13:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 13:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 13:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 13:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 13:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 13:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 13:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 13:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 13:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 13:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 14:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 14:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 14:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 14:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 14:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 14:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 14:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 14:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 14:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 14:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 14:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 14:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 15:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 15:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 15:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 15:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 15:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 15:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 15:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 15:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 15:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 15:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 15:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 15:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 16:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 16:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 16:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 16:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 16:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 16:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 16:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 16:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 16:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 16:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 16:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 16:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 17:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 17:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 17:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 17:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 17:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 17:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 17:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 17:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 17:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 17:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 17:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 17:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 18:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 18:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 18:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 18:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 18:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 18:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 18:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 18:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 18:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 18:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 18:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 18:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 19:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 19:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 19:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 19:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 19:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 19:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 19:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 19:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 19:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 19:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 19:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 19:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 20:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 20:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 20:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 20:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 20:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 20:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 20:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 20:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 20:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 20:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 20:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 20:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 21:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 21:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 21:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 21:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 21:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 21:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 21:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 21:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 21:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 21:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 21:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 21:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 22:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 22:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 22:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 22:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 22:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 22:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 22:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 22:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 22:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 22:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 22:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 22:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 23:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 23:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 23:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 23:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 23:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 23:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 23:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 23:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 23:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-18 23:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-18 23:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-18 23:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-19,"FRCH",0,"2015",0,NA,NA
2015-05-19,"Eielson",0,"2015",0,0,5.588
2015-05-19 00:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-19 00:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-19 00:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-19 00:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-19 00:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-19 00:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-19 00:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-19 00:45:00,"FRCH",0,"2015",0,NA,NA
2015-05-19 00:45:00,"Eielson",0,"2015",0,0,5.588
2015-05-19 00:55:00,"MOOS",0,"2015",0,NA,NA
2015-05-19 01:00:00,"FRCH",0,"2015",0,NA,NA
2015-05-19 01:00:00,"Eielson",0,"2015",0,0,5.588
2015-05-19 01:10:00,"MOOS",0,"2015",0,NA,NA
2015-05-19 01:15:00,"FRCH",0,"2015",0,NA,NA
2015-05-19 01:15:00,"Eielson",0,"2015",0,0,5.588
2015-05-19 01:25:00,"MOOS",0,"2015",0,NA,NA
2015-05-19 01:30:00,"FRCH",0,"2015",0,NA,NA
2015-05-19 01:30:00,"Eielson",0,"2015",0,0,5.588
2015-05-19 01:40:00,"MOOS",0,"2015",0,NA,NA
2015-05-19 01:45:00,"FRCH",0,"2015",0,NA,NA
